dataset,method,sample_id,algorithm,noise_frac,repetition,n_nodes,n_edges,n_swaps,preserve_connectivity,gt_valid,gt_reason,node_overlap_frac_gt_wrt_graph,ARI_gt,NMI_gt,VI_gt,Jaccard_gt,n_eval_nodes_gt,ARI_stability,NMI_stability,VI_stability,Jaccard_stability,n_eval_nodes_stability,error
karate,VAE,6,Louvain,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.32948929159802304,0.3474771948056678,1.4198704114354277,0.36860068259385664,34.0,0.322336456124339,0.5244150013419225,1.4068827888896804,0.3147208121827411,34.0,
karate,VAE,6,LabelProp,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.5687214114571989,0.5369211475021062,0.8280615883518135,0.5986622073578596,34.0,0.27861717648804374,0.5998086259651694,0.7818759392566224,0.425414364640884,34.0,
karate,VAE,6,Infomap,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.462890625,0.43518284013156616,0.9037773055376347,0.5468277945619335,34.0,0.5846458282852758,0.6501359977593179,0.7512264487591005,0.578544061302682,34.0,
karate,VAE,6,Louvain,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3939293962388651,0.5339356573252108,1.0372924883051555,0.39928057553956836,34.0,0.8599406363560709,0.8880960139325523,0.33659453608101675,0.8029197080291971,34.0,
karate,VAE,6,LabelProp,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3349397590361446,0.41510506786972556,1.2054466395704546,0.39672131147540984,34.0,0.4690336358782701,0.77136012854314,0.5090786522720303,0.4967741935483871,34.0,
karate,VAE,6,Infomap,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.2980263157894737,0.45407625285092923,1.1522648239751832,0.3639344262295082,34.0,0.8770314701737905,0.9332878753378482,0.1773036052971464,0.8372093023255814,34.0,
karate,VAE,6,Louvain,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.26311736882631176,0.3343875775365827,1.5392850104043005,0.31186440677966104,34.0,0.7965595797108187,0.8534688061992474,0.45348902289082016,0.7253521126760564,34.0,
karate,VAE,6,LabelProp,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.21031833150384194,0.35052254843549785,1.4472900492706426,0.30128205128205127,34.0,0.290318305582998,0.5674176045068529,1.035594128395619,0.3577981651376147,34.0,
karate,VAE,6,Infomap,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.35209424083769636,0.32611881901103223,1.2425435233934223,0.4409937888198758,34.0,0.5127247459393729,0.5874915165809146,0.9862803014489683,0.5041322314049587,34.0,
karate,VAE,6,Louvain,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.14215202369200394,0.2316918775564125,1.5618668634742103,0.27076923076923076,34.0,0.39217827703669034,0.4830452337336631,1.4552844821279458,0.3686868686868687,34.0,
karate,VAE,6,LabelProp,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.007178296210281853,0.09295323863602867,0.8316396616295606,0.45920303605313095,34.0,-0.08252470830710922,0.03462610044113629,1.0449737513479913,0.4861878453038674,34.0,
karate,VAE,6,Infomap,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.1253711646321346,0.21589542908089407,1.799644648817583,0.23492063492063492,34.0,0.3970266079208408,0.5396148654029209,1.3085208653286167,0.3761904761904762,34.0,
karate,VAE,6,Louvain,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.25247415878601276,0.293475055038348,1.5682875731658616,0.3087248322147651,34.0,0.37924166420773087,0.5628310072194463,1.3123658890540826,0.34782608695652173,34.0,
karate,VAE,6,LabelProp,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.04332589996814272,0.16944637246155173,0.8765311973936807,0.4462474645030426,34.0,0.5030732093230825,0.5933270334210969,0.4965263117951595,0.7029478458049887,34.0,
karate,VAE,6,Infomap,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.31085490537306937,0.3658785562219226,1.0633196939450191,0.436950146627566,34.0,0.6800929081072059,0.6923721606827639,0.6841369783820783,0.652542372881356,34.0,
karate,VAE,7,Louvain,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.46459109844332386,0.5878497068250673,0.8299953857494791,0.47703180212014135,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,7,LabelProp,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.41304347826086957,0.5320271408972884,1.0412937194205132,0.4275618374558304,34.0,1.0,1.0,-4.440892098500626e-16,1.0,34.0,
karate,VAE,7,Infomap,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4292907180385289,0.4976791908843508,0.9855486040953265,0.46440677966101696,34.0,1.0,1.0,-4.440892098500626e-16,1.0,34.0,
karate,VAE,7,Louvain,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.46459109844332386,0.5878497068250673,0.8299953857494791,0.47703180212014135,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,7,LabelProp,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.41304347826086957,0.5320271408972884,1.0412937194205132,0.4275618374558304,34.0,1.0,1.0,-4.440892098500626e-16,1.0,34.0,
karate,VAE,7,Infomap,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4292907180385289,0.4976791908843508,0.9855486040953265,0.46440677966101696,34.0,1.0,1.0,-4.440892098500626e-16,1.0,34.0,
karate,VAE,7,Louvain,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.46459109844332386,0.5878497068250673,0.8299953857494791,0.47703180212014135,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,7,LabelProp,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.41304347826086957,0.5320271408972884,1.0412937194205132,0.4275618374558304,34.0,1.0,1.0,-4.440892098500626e-16,1.0,34.0,
karate,VAE,7,Infomap,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4292907180385289,0.4976791908843508,0.9855486040953265,0.46440677966101696,34.0,1.0,1.0,-4.440892098500626e-16,1.0,34.0,
karate,VAE,7,Louvain,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.29203152364273205,0.35804145883536387,1.2448662503756733,0.37579617834394907,34.0,0.5061066380676452,0.6003906446872956,1.0256741984509483,0.47115384615384615,34.0,
karate,VAE,7,LabelProp,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.4651773981603154,0.5067835534400035,1.0141734559732243,0.4861111111111111,34.0,0.7576754385964912,0.8260287917943653,0.5036580354804725,0.6941176470588235,34.0,
karate,VAE,7,Infomap,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.43676148796498904,0.42050056181633105,1.126499485672309,0.47297297297297297,34.0,0.8090715015005724,0.78139373552059,0.5508034490015647,0.7608695652173914,34.0,
karate,VAE,7,Louvain,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.2615182097411145,0.37960505709716214,1.2628404070633934,0.33766233766233766,34.0,0.662178211197163,0.7429051238368881,0.6846605317302177,0.5977653631284916,34.0,
karate,VAE,7,LabelProp,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.24179431072210067,0.3419459991319897,1.3300357431308305,0.3498452012383901,34.0,0.43333333333333335,0.6456396923930814,1.0134656264551396,0.4095238095238095,34.0,
karate,VAE,7,Infomap,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.2546644844517185,0.30689181910247004,1.2823825097701476,0.38023952095808383,34.0,0.2910227701039842,0.4678149056420731,1.2910209149452194,0.3423076923076923,34.0,
karate,VAE,7,Louvain,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.26666666666666666,0.41302713570295607,1.3139207646251871,0.3129251700680272,34.0,0.6710905020786696,0.7909718233624311,0.5990731394507054,0.5950920245398773,34.0,
karate,VAE,7,LabelProp,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.24013157894736842,0.3665799489817833,1.3369406394214944,0.329073482428115,34.0,0.6830508474576271,0.8266181716640656,0.5113881711264465,0.6140350877192983,34.0,
karate,VAE,7,Infomap,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.07996542035876378,0.29101765375654814,1.0957770203019648,0.3613861386138614,34.0,0.4202401153370163,0.6489193626649004,0.7447330430293897,0.46,34.0,
karate,VAE,7,Louvain,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.11380145278450363,0.1884900571565511,1.8280011073990938,0.22044728434504793,34.0,0.18488555643251775,0.37055445189768066,1.8128757533232305,0.22488038277511962,34.0,
karate,VAE,7,LabelProp,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.09687228496959166,0.19495733835999807,1.3164080316365578,0.3333333333333333,34.0,0.26223453370267774,0.421150532216036,1.4320875232442722,0.3188405797101449,34.0,
karate,VAE,7,Infomap,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.03264254268227209,0.2326856298487585,1.0756483002797306,0.38095238095238093,34.0,0.3929885306210777,0.6423154506238951,0.7073323724056908,0.4574780058651026,34.0,
karate,VAE,7,Louvain,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.3272687417799211,0.4315075899234022,1.1419227288663842,0.38613861386138615,34.0,0.6497149148030694,0.7727072208967052,0.5991912468010878,0.5891891891891892,34.0,
karate,VAE,7,LabelProp,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.40354912914886626,0.4359164025924317,1.2184511919447936,0.4406779661016949,34.0,0.3380281690140845,0.582666670229322,1.2515307172905645,0.3380281690140845,34.0,
karate,VAE,7,Infomap,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.382941498086386,0.4419990816755698,1.0738490072064861,0.4411764705882353,34.0,0.6517637502011664,0.7197670296956791,0.70062542916362,0.6048780487804878,34.0,
karate,VAE,7,Louvain,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.19122980547312893,0.2567716886695642,1.624078349293804,0.2783171521035599,34.0,0.5658083535519554,0.6571425926138982,0.9643517468359291,0.5027932960893855,34.0,
karate,VAE,7,LabelProp,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.06767411300919843,0.14532714613252276,1.83759810804689,0.2478134110787172,34.0,0.2637061403508772,0.47015636335593486,1.5836398356572121,0.2914798206278027,34.0,
karate,VAE,7,Infomap,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.4279952033140739,0.38982393679174376,1.1185983297124213,0.49363057324840764,34.0,0.4481444508405168,0.5622163751064042,1.054592150175295,0.45121951219512196,34.0,
karate,VAE,8,Louvain,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.3769484083424808,0.49200632346409406,1.044753296296544,0.40484429065743943,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,LabelProp,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.3174917491749175,0.447957576054555,1.2897820850628947,0.34494773519163763,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,Infomap,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.5317616240995415,0.5307632249746013,0.8785138868613525,0.5578231292517006,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,Louvain,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.3769484083424808,0.49200632346409406,1.044753296296544,0.40484429065743943,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,LabelProp,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.3174917491749175,0.447957576054555,1.2897820850628947,0.34494773519163763,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,Infomap,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.5317616240995415,0.5307632249746013,0.8785138868613525,0.5578231292517006,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,Louvain,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.3769484083424808,0.49200632346409406,1.044753296296544,0.40484429065743943,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,LabelProp,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.3174917491749175,0.447957576054555,1.2897820850628947,0.34494773519163763,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,Infomap,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.5317616240995415,0.5307632249746013,0.8785138868613525,0.5578231292517006,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,8,Louvain,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.24471830985915494,0.35666580966353684,1.4440859377657764,0.2972972972972973,34.0,0.6155755162515048,0.6932361633161629,0.8942234534610827,0.5375,34.0,
karate,VAE,8,LabelProp,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.0482135170038743,0.2533788151354134,1.0847746889427745,0.37383177570093457,34.0,0.2572259460226265,0.4560463668280813,1.3071203466717747,0.3149847094801223,34.0,
karate,VAE,8,Infomap,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3129520052596976,0.36511119582578927,1.2737431690528354,0.3790849673202614,34.0,0.543407487791644,0.5954689096563277,1.0081604322376192,0.5135135135135135,34.0,
karate,VAE,8,Louvain,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.29110039456378783,0.28258019141541385,1.4382830076355928,0.36363636363636365,34.0,0.43208085171000016,0.5626733565151543,1.1699064560869008,0.40298507462686567,34.0,
karate,VAE,8,LabelProp,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3794127350709337,0.526335872754301,1.0813695763131346,0.3892857142857143,34.0,0.3731234513919254,0.6398143688509121,1.1645075003710934,0.3352601156069364,34.0,
karate,VAE,8,Infomap,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.34839842035980695,0.3576014478452635,1.3668398161443602,0.3918918918918919,34.0,0.7598275308472089,0.808644259569494,0.5001345366656862,0.7068062827225131,34.0,
karate,VAE,8,Louvain,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.314238592633315,0.4359850987327459,1.2477636887876804,0.3482758620689655,34.0,0.4646995210875946,0.6164480370818195,1.105634840106484,0.4134078212290503,34.0,
karate,VAE,8,LabelProp,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.1185006045949214,0.2781498896240226,1.6511052597189506,0.2358490566037736,34.0,0.3057929724596391,0.6040991017055367,1.2816943470489657,0.29120879120879123,34.0,
karate,VAE,8,Infomap,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.6837979094076655,0.6945567219772962,0.5184478421174212,0.6901408450704225,34.0,0.6719709309610324,0.6748486231068282,0.7098986051432825,0.6485355648535565,34.0,
karate,VAE,8,Louvain,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.2182496161438912,0.23304893688086842,1.550602810571378,0.3142857142857143,34.0,0.44274704572700807,0.5145293994145081,1.3069391127895529,0.40816326530612246,34.0,
karate,VAE,8,LabelProp,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,-0.00675604349202998,9.68712047142863e-16,0.9168652566257791,0.45368620037807184,34.0,0.024475387330849186,0.08361238367362597,1.7108526838895861,0.2099009900990099,34.0,
karate,VAE,8,Infomap,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.4880926370985362,0.4757697510501457,0.9917072666930249,0.5202702702702703,34.0,0.756065744847378,0.7016426622971556,0.7093935793600834,0.7169811320754716,34.0,
karate,VAE,8,Louvain,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.1430457746478873,0.2694275186541967,1.6359261344460823,0.23870967741935484,34.0,0.4077784980090749,0.5981137589856041,1.1693164970741543,0.36666666666666664,34.0,
karate,VAE,8,LabelProp,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.3475395430579965,0.4481247012183438,1.2504419353251608,0.3793103448275862,34.0,0.31571243596239373,0.6550443080668596,1.1093406119779692,0.3010752688172043,34.0,
karate,VAE,8,Infomap,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.26939938623410786,0.3846136527827595,1.2999273663550632,0.3504823151125402,34.0,0.4403482519385118,0.5782230453610919,1.0959032346886175,0.4334763948497854,34.0,
karate,VAE,8,Louvain,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.37735849056603776,0.5025348876342433,1.0122923290462351,0.410958904109589,34.0,0.4013115995662427,0.5706473053940431,1.161499235169336,0.3768844221105528,34.0,
karate,VAE,8,LabelProp,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.0,0.0,0.6931471805599453,0.48484848484848486,34.0,0.0,0.0,1.6432350051511222,0.20320855614973263,34.0,
karate,VAE,8,Infomap,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.0,0.0,0.6931471805599453,0.48484848484848486,34.0,0.0,0.0,1.1790715661778837,0.3315508021390374,34.0,
karate,VAE,9,Louvain,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4903056194544857,0.5960326209394466,0.8023477481323325,0.5017667844522968,34.0,1.0,1.0,-8.881784197001252e-16,1.0,34.0,
karate,VAE,9,LabelProp,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4346972176759411,0.4541292098022008,1.0056575150113942,0.4919093851132686,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,9,Infomap,0.0,0,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.41445783132530123,0.49492813684670295,1.0019190479721347,0.4489795918367347,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,9,Louvain,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4903056194544857,0.5960326209394466,0.8023477481323325,0.5017667844522968,34.0,1.0,1.0,-8.881784197001252e-16,1.0,34.0,
karate,VAE,9,LabelProp,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4346972176759411,0.4541292098022008,1.0056575150113942,0.4919093851132686,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,9,Infomap,0.0,1,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.41445783132530123,0.49492813684670295,1.0019190479721347,0.4489795918367347,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,9,Louvain,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4903056194544857,0.5960326209394466,0.8023477481323325,0.5017667844522968,34.0,1.0,1.0,-8.881784197001252e-16,1.0,34.0,
karate,VAE,9,LabelProp,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.4346972176759411,0.4541292098022008,1.0056575150113942,0.4919093851132686,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,9,Infomap,0.0,2,34.0,78.0,0.0,0.0,1.0,ok,1.0,0.41445783132530123,0.49492813684670295,1.0019190479721347,0.4489795918367347,34.0,1.0,1.0,0.0,1.0,34.0,
karate,VAE,9,Louvain,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.4378685302467788,0.45662163677335993,0.964729770602023,0.4885245901639344,34.0,0.7157732356344003,0.7314596634675935,0.6378650461631579,0.6666666666666666,34.0,
karate,VAE,9,LabelProp,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3626302083333333,0.3101605745201857,1.10382839175602,0.48405797101449277,34.0,0.5323409959386192,0.6148936858221452,0.7918282082381984,0.5487364620938628,34.0,
karate,VAE,9,Infomap,0.1,0,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.36427320490367776,0.32935076277847863,1.3158073637142391,0.42105263157894735,34.0,0.7435408357898388,0.7193160233798026,0.718385899294198,0.6881720430107527,34.0,
karate,VAE,9,Louvain,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.22951541850220264,0.32397023526758273,1.6009878544927394,0.2789115646258503,34.0,0.5855651384475715,0.6846008644833369,0.9361349893902227,0.5117647058823529,34.0,
karate,VAE,9,LabelProp,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.11162179908076166,0.1876483103224002,1.5899931292444935,0.27647058823529413,34.0,0.3508236594803759,0.5052568539385913,1.1939522991992033,0.38188976377952755,34.0,
karate,VAE,9,Infomap,0.1,1,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3299126637554585,0.3911705565015827,1.1439543546516617,0.4205607476635514,34.0,0.39235479066688733,0.5433352205496903,1.1308673320774372,0.4024896265560166,34.0,
karate,VAE,9,Louvain,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.3417360806663744,0.37986869296234643,1.245649056761375,0.3953488372093023,34.0,0.7593891869583161,0.7693266087921422,0.6017256721849473,0.7005649717514124,34.0,
karate,VAE,9,LabelProp,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.04332589996814272,0.16944637246155173,0.8765311973936807,0.4462474645030426,34.0,0.242914979757085,0.4793164488376982,0.7869418193975747,0.42857142857142855,34.0,
karate,VAE,9,Infomap,0.1,2,34.0,78.0,4.0,0.0,1.0,ok,1.0,0.007945028988619283,0.128377259766466,1.2153939678140298,0.3707865168539326,34.0,0.32774507294599436,0.524918971824853,0.9462783436938715,0.40974212034383956,34.0,
karate,VAE,9,Louvain,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.09120951751487112,0.1804402340779651,1.8746966808292933,0.1987179487179487,34.0,0.17236662106703146,0.37461972419784945,1.8056722372458769,0.21428571428571427,34.0,
karate,VAE,9,LabelProp,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.021601016518424398,0.1319832725392984,0.8607106248178813,0.45098039215686275,34.0,0.16584495468845378,0.32091825367568017,0.9830307155049307,0.39490445859872614,34.0,
karate,VAE,9,Infomap,0.2,0,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.019801980198019802,0.12363411558978787,1.273282286831396,0.3611111111111111,34.0,0.2580346515011242,0.41737942330529565,1.194566317190758,0.36231884057971014,34.0,
karate,VAE,9,Louvain,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.10361445783132531,0.1896030314211103,1.607597291539531,0.26409495548961426,34.0,0.42152466367713004,0.532312183107797,1.2083140883372017,0.40825688073394495,34.0,
karate,VAE,9,LabelProp,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.03264254268227209,0.2326856298487585,1.0756483002797306,0.38095238095238093,34.0,0.34432915921288015,0.5811226859534002,0.7782071986696004,0.45706371191135736,34.0,
karate,VAE,9,Infomap,0.2,1,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.03264254268227209,0.2326856298487585,1.0756483002797306,0.38095238095238093,34.0,0.3496315283562961,0.5965837268562335,0.8065326761595726,0.42318840579710143,34.0,
karate,VAE,9,Louvain,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.20892896415218826,0.35359137059078327,1.4388312209896374,0.28289473684210525,34.0,0.49186097668279805,0.634495282197359,1.0328286883089668,0.44148936170212766,34.0,
karate,VAE,9,LabelProp,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.0,0.0,0.6931471805599453,0.48484848484848486,34.0,0.0,0.0,1.1491523765330234,0.33689839572192515,34.0,
karate,VAE,9,Infomap,0.2,2,34.0,78.0,8.0,0.0,1.0,ok,1.0,0.04332589996814272,0.16944637246155173,0.8765311973936807,0.4462474645030426,34.0,0.14135689281546923,0.3023810163106249,1.153010147242707,0.32516703786191536,34.0,
polbooks,EC-SBM,0,Louvain,0.0,0,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.5943009896485042,0.5881000885546461,0.910150951561945,0.5811755034936292,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,LabelProp,0.0,0,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.7918882774186132,0.7785005380918051,0.3862342754913928,0.7899628252788105,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,Infomap,0.0,0,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.8080056791597425,0.7170375178916989,0.5400480854424763,0.797859690844233,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,Louvain,0.0,1,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.5943009896485042,0.5881000885546461,0.910150951561945,0.5811755034936292,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,LabelProp,0.0,1,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.7918882774186132,0.7785005380918051,0.3862342754913928,0.7899628252788105,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,Infomap,0.0,1,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.8080056791597425,0.7170375178916989,0.5400480854424763,0.797859690844233,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,Louvain,0.0,2,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.5943009896485042,0.5881000885546461,0.910150951561945,0.5811755034936292,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,LabelProp,0.0,2,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.7918882774186132,0.7785005380918051,0.3862342754913928,0.7899628252788105,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,Infomap,0.0,2,105.0,441.0,0.0,0.0,1.0,ok,1.0,0.8080056791597425,0.7170375178916989,0.5400480854424763,0.797859690844233,105.0,1.0,1.0,0.0,1.0,105.0,
polbooks,EC-SBM,0,Louvain,0.1,0,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.3687025413436546,0.3981775764828524,1.4987231869660183,0.3813765182186235,105.0,0.34366351855919175,0.41686167358818993,1.5978726414245237,0.3484432234432234,105.0,
polbooks,EC-SBM,0,LabelProp,0.1,0,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.5723209705406062,0.4763523805996542,0.872069374256233,0.6149538866930171,105.0,0.6520684320420624,0.52651477809213,0.6862113666813334,0.7009757632987095,105.0,
polbooks,EC-SBM,0,Infomap,0.1,0,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.624039536721813,0.5550515320592272,0.9087246583583595,0.6275704493526276,105.0,0.6416697650108037,0.5622720427076752,0.8715346419632812,0.651120088138083,105.0,
polbooks,EC-SBM,0,Louvain,0.1,1,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.3488962678181827,0.43764252407044285,1.4253570572244096,0.3587848932676519,105.0,0.43688777564073894,0.5031598990714439,1.3834157798338529,0.4067293419099456,105.0,
polbooks,EC-SBM,0,LabelProp,0.1,1,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.693604435808791,0.5997482637801254,0.7012001179520662,0.7039285714285715,105.0,0.7865740136271537,0.7337689974175092,0.4088777208693011,0.8011615989067304,105.0,
polbooks,EC-SBM,0,Infomap,0.1,1,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.6833797384700389,0.5890298301611281,0.8062653426227213,0.6837121212121212,105.0,0.6996077425422986,0.6058776816736529,0.7530045532277485,0.7063985374771481,105.0,
polbooks,EC-SBM,0,Louvain,0.1,2,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.5592266342245761,0.52486860835853,1.0267644875932536,0.5562649640861931,105.0,0.5756159728122345,0.5334869614130794,1.124683608440412,0.549187725631769,105.0,
polbooks,EC-SBM,0,LabelProp,0.1,2,105.0,441.0,22.0,0.0,1.0,ok,1.0,0.7597281290989308,0.7083906216883197,0.509896526305677,0.7606617647058823,105.0,0.9259372073871007,0.8945901089365356,0.16153674807355412,0.9264384559359068,105.0,
